rat_id,study_day,condition,treatment,trial_num,total_rem_duration,total_sleep_duration,percentage_from_sleep,counts_rem
6,3,HC,4,2,291.0,2197.0,0.13245334547109694,2
6,3,HC,4,5,957.0,6696.0,0.14292114695340502,9
6,2,OD,4,4,425.0,2463.0,0.17255379618351604,6
6,2,OD,4,1,125.0,1806.0,0.06921373200442968,1
6,2,OD,4,3,441.0,2411.0,0.18291165491497305,4
6,2,OD,4,5,1209.0,8862.0,0.13642518618821936,14
6,2,OD,4,2,196.0,2473.0,0.07925596441568944,3
6,5,OR,4,1,43.0,1463.0,0.02939166097060834,1
6,5,OR,4,2,70.0,1750.0,0.04,1
6,5,OR,4,5,2133.0,9484.0,0.22490510333192745,23
6,5,OR,4,4,313.0,2445.0,0.1280163599182004,3
6,5,OR,4,3,189.0,1926.0,0.09813084112149532,2
3,3,HC,4,1,0.0,0.0,,0
3,3,HC,4,3,216.0,2260.0,0.09557522123893805,1
3,3,HC,4,5,873.0,8130.0,0.10738007380073801,11
